imageID,username,imageName,groundTruthSize,experience,imgW,imgH,tissueArea,tumorArea,annoArea,groundTruth,diagnosis,diagnosisBinary,diagnosisError,correctness,magnification,taskCompletionTime,cancerType,tumorTissueRatio,imgPrecision,imgRecall,imgIoU,imgF1,imgF05,imgF025,tpArea,fpArea,fnArea,tnArea,overallAcc,overallPrecision,overallRecall,overallF1,overallF05,overallF025,meanPrecision,meanRecall,meanIoU,meanF1,meanF05,meanF025,zoom,imageZoom,numFixations,numFixationsInGT,fixationDuration,fixationDurationInGT,timeToFirstGTFix,saccadeDistance,saccadeSpeed,eccentricity,fixationDistToCenter,coverage,turnAngle
C29,P10,test_097.tif,Micro,1,97280,189952,1998309,387,0,1,Benign,0,FN,0,20,85.834,Lymph,0.0001196011227,0,0,0,0,0,0,0,0,239,1998070,0.55,1,0.4,0.5714285714,0.7692307692,0.9189189189,0.48,0.47,0.42,0.46,0.47,0.47,7.593,0.0576,269,0,237.9814,0,-1,4485.251,16.01121,648.6076,359.1098,0.199344,79.31736
C29,P11,test_097.tif,Micro,3,97280,189952,1998309,387,1756,1,Malignant,1,TP,1,20,79.168,Lymph,0.0001196011227,0.2667410714,1,0.2667410714,0.4211453744,0.3125817421,0.2787650086,239,657,0,1997413,0.8833333333,0.975,0.8666666667,0.9176470588,0.9512195122,0.9678832117,0.56,0.71,0.5,0.58,0.56,0.56,2.25,0.0171,224,4,201.8929,379.25,55878,5198.019,17.80313,625.4324,429.7485,0.169596,85.46789
C29,P2,test_097.tif,Micro,1,97280,189952,1998309,387,0,1,Benign,0,FN,0,20,45.11,Lymph,0.0001196011227,0,0,0,0,0,0,0,0,239,1998070,0.6333333333,1,0.5111111111,0.6764705882,0.8394160584,0.9467312349,0.49,0.5,0.42,0.48,0.48,0.48,11.389,0.0864,93,0,281.7957,0,-1,8764.947,31.69567,503.0444,329.0587,0.187641,82.51217
C29,P3,test_097.tif,Micro,3,97280,189952,1998309,387,0,1,Benign,0,FN,0,20,56.348,Lymph,0.0001196011227,0,0,0,0,0,0,0,0,239,1998070,0.8,1,0.7333333333,0.8461538462,0.9322033898,0.9790575916,0.65,0.44,0.4,0.47,0.51,0.57,11.389,0.0864,155,0,240.7226,0,-1,8273.596,29.01076,935.3982,494.0517,0.14319,92.63869
C29,P4,test_097.tif,Micro,2,97280,189952,1998309,387,0,1,Benign,0,FN,0,20,147.997,Lymph,0.0001196011227,0,0,0,0,0,0,0,0,239,1998070,0.7833333333,0.9210526316,0.7777777778,0.843373494,0.8883248731,0.911179173,0.62,0.49,0.43,0.51,0.54,0.58,1,0.0076,410,0,256.461,0,-1,7460.391,24.23593,598.904,410.3588,0.366218,96.85275
C29,P5,test_097.tif,Micro,1,97280,189952,1998309,387,0,1,Benign,0,FN,0,20,32.604,Lymph,0.0001196011227,0,0,0,0,0,0,0,0,239,1998070,0.6833333333,1,0.5777777778,0.7323943662,0.8724832215,0.9587852495,0.55,0.5,0.43,0.5,0.52,0.53,1.5,0.0114,91,0,233.8681,0,-1,15997.73,61.69307,563.8465,476.9083,0.177958,113.0741
C29,P6,test_097.tif,Micro,3,97280,189952,1998309,387,0,1,Benign,0,FN,0,20,62.021,Lymph,0.0001196011227,0,0,0,0,0,0,0,0,239,1998070,0.6166666667,1,0.4888888889,0.6567164179,0.8270676692,0.9420654912,0.51,0.53,0.46,0.51,0.5,0.5,5.062,0.0384,103,0,304.9903,0,-1,18123.51,53.66025,817.124,499.0603,0.184725,108.2845
C29,P7,test_097.tif,Micro,4,97280,189952,1998309,387,0,1,Benign,0,FN,0,20,52.541,Lymph,0.0001196011227,0,0,0,0,0,0,0,0,239,1998070,0.6666666667,1,0.5555555556,0.7142857143,0.8620689655,0.9550561798,0.54,0.56,0.48,0.54,0.54,0.54,11.389,0.0864,52,0,139.7692,0,-1,7564.9,15.05916,490.1654,539.7099,0.040848,92.73831
C29,P8,test_097.tif,Micro,4,97280,189952,1998309,387,0,1,Benign,0,FN,0,20,18.652,Lymph,0.0001196011227,0,0,0,0,0,0,0,0,239,1998070,0.6166666667,1,0.4888888889,0.6567164179,0.8270676692,0.9420654912,0.46,0.46,0.39,0.44,0.45,0.46,2.25,0.0171,47,0,208.6809,0,-1,16196.42,57.93348,717.2933,388.5225,0.196196,95.42127
C29,P9,test_097.tif,Micro,2,97280,189952,1998309,387,0,1,Benign,0,FN,0,20,62.648,Lymph,0.0001196011227,0,0,0,0,0,0,0,0,239,1998070,0.6166666667,1,0.4888888889,0.6567164179,0.8270676692,0.9420654912,0.45,0.54,0.43,0.48,0.46,0.45,1,0.0076,157,0,209.535,0,-1,9007.107,29.79881,491.4554,498.5498,0.282724,97.92701
C9,P1,test_048.tif,Micro,2,98304,82432,2962965,4166,0,1,Benign,0,FN,0,40,22.237,Lymph,0.001152561708,0,0,0,0,0,0,0,0,3415,2959550,0.65,1,0.5333333333,0.6956521739,0.8510638298,0.951048951,0.6,0.48,0.46,0.51,0.55,0.58,4.103,0.0884,52,0,265.5192,0,-1,10230.61,34.80766,417.9495,498.1959,0.152242,92.70736
C3,P10,test_010.tif,Micro,1,86528,207360,2957718,541,0,1,Benign,0,FN,0,20,78.711,Lymph,0.0001646539663,0,0,0,0,0,0,0,0,487,2957231,0.55,1,0.4,0.5714285714,0.7692307692,0.9189189189,0.48,0.47,0.42,0.46,0.47,0.47,38.439,0.267,207,0,274.9179,0,-1,5520.473,19.27629,811.3143,378.1288,0.155355,75.10867
C3,P11,test_010.tif,Micro,3,86528,207360,2957718,541,2664,1,Malignant,1,TP,1,20,68.74,Lymph,0.0001646539663,0.1696545693,0.7967145791,0.1626152557,0.279740447,0.2013492475,0.1778904501,388,1899,99,2955332,0.8833333333,0.975,0.8666666667,0.9176470588,0.9512195122,0.9678832117,0.56,0.71,0.5,0.58,0.56,0.56,5.062,0.0352,184,6,268.6902,345.8333,21629,6368.246,19.34566,392.2353,418.8365,0.177654,95.11809
C3,P2,test_010.tif,Micro,1,86528,207360,2957718,541,0,1,Benign,0,FN,0,20,55.587,Lymph,0.0001646539663,0,0,0,0,0,0,0,0,487,2957231,0.6333333333,1,0.5111111111,0.6764705882,0.8394160584,0.9467312349,0.49,0.5,0.42,0.48,0.48,0.48,2.25,0.0156,112,0,305.875,0,-1,6391.284,18.33571,646.9653,277.8902,0.166265,85.61205
C3,P3,test_010.tif,Micro,3,86528,207360,2957718,541,713,1,Malignant,1,TP,1,20,60.85,Lymph,0.0001646539663,0.6322795341,0.7802874743,0.5367231638,0.6985294118,0.6572120374,0.6394140354,380,221,107,2957010,0.8,1,0.7333333333,0.8461538462,0.9322033898,0.9790575916,0.65,0.44,0.4,0.47,0.51,0.57,129.73,0.901,125,28,286.216,282.7857,34270,5561.924,19.71786,318.5204,409.9389,0.164751,98.12867
C3,P4,test_010.tif,Micro,2,86528,207360,2957718,541,665,1,Malignant,1,TP,1,20,96.673,Lymph,0.0001646539663,0.6221804511,0.6796714579,0.4811046512,0.649656526,0.6328871893,0.6252916991,331,201,156,2957030,0.7833333333,0.9210526316,0.7777777778,0.843373494,0.8883248731,0.911179173,0.62,0.49,0.43,0.51,0.54,0.58,57.658,0.4005,252,7,287.3492,358.5714,82660,4527.838,13.20799,343.2633,419.336,0.174049,92.07975
C3,P5,test_010.tif,Micro,1,86528,207360,2957718,541,0,1,Benign,0,FN,0,20,59.17,Lymph,0.0001646539663,0,0,0,0,0,0,0,0,487,2957231,0.6833333333,1,0.5777777778,0.7323943662,0.8724832215,0.9587852495,0.55,0.5,0.43,0.5,0.52,0.53,17.084,0.1187,161,0,225.1491,0,-1,5423.463,20.19135,711.595,472.5984,0.164494,90.48463
C3,P6,test_010.tif,Micro,3,86528,207360,2957718,541,0,1,Benign,0,FN,0,20,20.473,Lymph,0.0001646539663,0,0,0,0,0,0,0,0,487,2957231,0.6166666667,1,0.4888888889,0.6567164179,0.8270676692,0.9420654912,0.51,0.53,0.46,0.51,0.5,0.5,17.084,0.1187,39,0,276.5128,0,-1,13295.65,48.5291,887.2268,494.302,0.107889,81.96626
C3,P7,test_010.tif,Micro,4,86528,207360,2957718,541,0,1,Benign,0,FN,0,20,63.079,Lymph,0.0001646539663,0,0,0,0,0,0,0,0,487,2957231,0.6666666667,1,0.5555555556,0.7142857143,0.8620689655,0.9550561798,0.54,0.56,0.48,0.54,0.54,0.54,5.062,0.0352,54,0,109.8889,0,-1,13375.98,28.86791,586.7472,342.971,0.185092,90.26395
C3,P8,test_010.tif,Micro,4,86528,207360,2957718,541,0,1,Benign,0,FN,0,20,11.647,Lymph,0.0001646539663,0,0,0,0,0,0,0,0,487,2957231,0.6166666667,1,0.4888888889,0.6567164179,0.8270676692,0.9420654912,0.46,0.46,0.39,0.44,0.45,0.46,2.25,0.0156,22,0,212.1364,0,-1,15888.61,53.77387,532.0173,448.9215,0.140721,89.65799
C3,P9,test_010.tif,Micro,2,86528,207360,2957718,541,0,1,Benign,0,FN,0,20,30.375,Lymph,0.0001646539663,0,0,0,0,0,0,0,0,487,2957231,0.6166666667,1,0.4888888889,0.6567164179,0.8270676692,0.9420654912,0.45,0.54,0.43,0.48,0.46,0.45,1,0.0069,61,0,138.7377,0,-1,8254.129,26.81164,676.3924,461.1038,0.10413,85.70695
C11,P1,test_052.tif,Micro,2,97792,219648,1168262,520,0,1,Benign,0,FN,0,20,30.654,Lymph,0.000186601978,0,0,0,0,0,0,0,0,218,1168044,0.65,1,0.5333333333,0.6956521739,0.8510638298,0.951048951,0.6,0.48,0.46,0.51,0.55,0.58,11.39,0.0747,76,0,269.6053,0,-1,6385.467,24.55417,677.4745,435.3762,0.115207,88.7556
C30,P10,test_099.tif,Micro,1,98304,86016,1579734,218,0,1,Benign,0,FN,0,40,90.943,Lymph,0.0001278696287,0,0,0,0,0,0,0,0,202,1579532,0.55,1,0.4,0.5714285714,0.7692307692,0.9189189189,0.48,0.47,0.42,0.46,0.47,0.47,2.621,0.0565,261,0,258.5326,0,-1,3926.329,13.96788,487.8716,351.7449,0.170659,80.83485
C30,P11,test_099.tif,Micro,3,98304,86016,1579734,218,0,1,Benign,0,FN,0,40,105.507,Lymph,0.0001278696287,0,0,0,0,0,0,0,0,202,1579532,0.8833333333,0.975,0.8666666667,0.9176470588,0.9512195122,0.9678832117,0.56,0.71,0.5,0.58,0.56,0.56,8.846,0.1907,311,0,260.5981,0,-1,5553.994,19.07877,573.8561,419.5849,0.269267,85.86277
C30,P2,test_099.tif,Micro,1,98304,86016,1579734,218,0,1,Benign,0,FN,0,40,48.984,Lymph,0.0001278696287,0,0,0,0,0,0,0,0,202,1579532,0.6333333333,1,0.5111111111,0.6764705882,0.8394160584,0.9467312349,0.49,0.5,0.42,0.48,0.48,0.48,0.777,0.0167,98,0,278.7041,0,-1,5845.643,21.15571,611.2287,300.9055,0.159051,83.87488
C30,P3,test_099.tif,Micro,3,98304,86016,1579734,218,0,1,Benign,0,FN,0,40,57.957,Lymph,0.0001278696287,0,0,0,0,0,0,0,0,202,1579532,0.8,1,0.7333333333,0.8461538462,0.9322033898,0.9790575916,0.65,0.44,0.4,0.47,0.51,0.57,0.777,0.0167,149,0,249.8792,0,-1,7568.861,24.73995,714.1853,482.0189,0.214816,84.94132
C30,P4,test_099.tif,Micro,2,98304,86016,1579734,218,0,1,Benign,0,FN,0,40,115.127,Lymph,0.0001278696287,0,0,0,0,0,0,0,0,202,1579532,0.7833333333,0.9210526316,0.7777777778,0.843373494,0.8883248731,0.911179173,0.62,0.49,0.43,0.51,0.54,0.58,8.846,0.1907,311,0,269.8842,0,-1,4332.806,12.6883,707.8289,445.4317,0.202215,93.18795
C30,P5,test_099.tif,Micro,1,98304,86016,1579734,218,0,1,Benign,0,FN,0,40,17.18,Lymph,0.0001278696287,0,0,0,0,0,0,0,0,202,1579532,0.6833333333,1,0.5777777778,0.7323943662,0.8724832215,0.9587852495,0.55,0.5,0.43,0.5,0.52,0.53,1.165,0.0251,35,0,266.9429,0,-1,12607.5,47.07071,702.1777,494.7289,0.157512,104.343
C30,P6,test_099.tif,Micro,3,98304,86016,1579734,218,0,1,Benign,0,FN,0,40,44.474,Lymph,0.0001278696287,0,0,0,0,0,0,0,0,202,1579532,0.6166666667,1,0.4888888889,0.6567164179,0.8270676692,0.9420654912,0.51,0.53,0.46,0.51,0.5,0.5,5.898,0.1271,101,0,302.3168,0,-1,6205.256,20.72673,562.2815,422.6449,0.110248,93.01717
C30,P7,test_099.tif,Micro,4,98304,86016,1579734,218,0,1,Benign,0,FN,0,40,91.535,Lymph,0.0001278696287,0,0,0,0,0,0,0,0,202,1579532,0.6666666667,1,0.5555555556,0.7142857143,0.8620689655,0.9550561798,0.54,0.56,0.48,0.54,0.54,0.54,0.777,0.0167,38,0,112.3158,0,-1,6008.646,6.225506,284.1071,406.1731,0.02464,84.13428
C30,P8,test_099.tif,Micro,4,98304,86016,1579734,218,0,1,Benign,0,FN,0,40,30.184,Lymph,0.0001278696287,0,0,0,0,0,0,0,0,202,1579532,0.6166666667,1,0.4888888889,0.6567164179,0.8270676692,0.9420654912,0.46,0.46,0.39,0.44,0.45,0.46,0.777,0.0167,74,0,207.8108,0,-1,10117.25,30.91876,473.2455,426.0223,0.185644,91.09422
C30,P9,test_099.tif,Micro,2,98304,86016,1579734,218,0,1,Benign,0,FN,0,40,112.503,Lymph,0.0001278696287,0,0,0,0,0,0,0,0,202,1579532,0.6166666667,1,0.4888888889,0.6567164179,0.8270676692,0.9420654912,0.45,0.54,0.43,0.48,0.46,0.45,3.932,0.0848,320,0,206.2031,0,-1,5911.446,19.43363,775.5918,535.3426,0.32864,89.24142
C15,P1,test_064.tif,Micro,2,97792,212992,432882,1482,0,1,Benign,0,FN,0,20,21.797,Lymph,0.002608101053,0,0,0,0,0,0,0,0,1129,431753,0.65,1,0.5333333333,0.6956521739,0.8510638298,0.951048951,0.6,0.48,0.46,0.51,0.55,0.58,38.443,0.2599,38,0,295.4211,0,-1,8256.73,28.87016,428.4272,358.1226,0.109955,110.8619
C31,P10,test_102.tif,Micro,1,192512,111104,849316,6289,5659,1,Malignant,1,TP,1,40,56.122,Lymph,0.006553508941,0.5206164932,0.4673014732,0.326717749,0.492520356,0.5090019569,0.5171457978,2601,2395,2965,841355,0.55,1,0.4,0.5714285714,0.7692307692,0.9189189189,0.48,0.47,0.42,0.46,0.47,0.47,26.919,0.2963,148,33,273.6622,308.3939,14855,4265.308,15.51442,150.6156,313.3039,0.093684,83.82867
C31,P11,test_102.tif,Micro,3,192512,111104,849316,6289,16851,1,Malignant,1,TP,1,40,418544.711,Lymph,0.006553508941,0.221770972,0.5984549048,0.1930454941,0.3236179928,0.2537092892,0.2302977803,3331,11689,2235,832061,0.8833333333,0.975,0.8666666667,0.9176470588,0.9512195122,0.9678832117,0.56,0.71,0.5,0.58,0.56,0.56,25.629,0.2821,147,19,279.7007,343.8421,8379,5496.681,17.97062,236.8375,438.428,0.085549,98.06419
C31,P2,test_102.tif,Micro,1,192512,111104,849316,6289,0,1,Benign,0,FN,0,40,43.019,Lymph,0.006553508941,0,0,0,0,0,0,0,0,5566,843750,0.6333333333,1,0.5111111111,0.6764705882,0.8394160584,0.9467312349,0.49,0.5,0.42,0.48,0.48,0.48,1,0.011,94,16,269.7021,314.5625,4854,7815.528,30.41881,215.9202,367.5651,0.103434,87.17897
C31,P3,test_102.tif,Micro,3,192512,111104,849316,6289,9096,1,Malignant,1,TP,1,40,43.974,Lymph,0.006553508941,0.4217165471,0.6126482213,0.3329427846,0.499560504,0.4497494065,0.4295919728,3410,4676,2156,839074,0.8,1,0.7333333333,0.8461538462,0.9322033898,0.9790575916,0.65,0.44,0.4,0.47,0.51,0.57,25.629,0.2821,101,35,276.4158,283.2286,4636,4564.831,14.38916,70.69815,370.2919,0.061814,98.10625
C31,P4,test_102.tif,Micro,2,192512,111104,849316,6289,5991,1,Malignant,1,TP,1,40,46.283,Lymph,0.006553508941,0.268645211,0.2504491556,0.1489157141,0.2592282659,0.2647975078,0.2675019754,1394,3795,4172,839955,0.7833333333,0.9210526316,0.7777777778,0.843373494,0.8883248731,0.911179173,0.62,0.49,0.43,0.51,0.54,0.58,17.086,0.1881,114,4,294.386,279.25,32605,15003.2,52.02662,491.4916,481.7536,0.175479,90.95012
C31,P5,test_102.tif,Micro,1,192512,111104,849316,6289,8416,1,Malignant,1,TP,1,40,28.757,Lymph,0.006553508941,0.2304494674,0.3187208049,0.1543951262,0.267490953,0.2439628142,0.2342660059,1774,5924,3792,837826,0.6833333333,1,0.5777777778,0.7323943662,0.8724832215,0.9587852495,0.55,0.5,0.43,0.5,0.52,0.53,17.086,0.1881,31,5,236.129,293.6,5243,3895.246,14.5999,93.06959,400.9602,0.041419,99.62629
C31,P6,test_102.tif,Micro,3,192512,111104,849316,6289,0,1,Benign,0,FN,0,40,16.629,Lymph,0.006553508941,0,0,0,0,0,0,0,0,5566,843750,0.6166666667,1,0.4888888889,0.6567164179,0.8270676692,0.9420654912,0.51,0.53,0.46,0.51,0.5,0.5,7.594,0.0836,28,0,306.8214,0,-1,13175.62,46.67675,260.1727,504.9099,0.069744,119.477
C31,P7,test_102.tif,Micro,4,192512,111104,849316,6289,6545,1,Malignant,1,TP,1,40,61.841,Lymph,0.006553508941,0.4099107306,0.4042400287,0.2555366269,0.4070556309,0.408763898,0.4095727594,2250,3239,3316,840511,0.6666666667,1,0.5555555556,0.7142857143,0.8620689655,0.9550561798,0.54,0.56,0.48,0.54,0.54,0.54,11.964,0.1317,49,11,152.3673,129.5455,11302,1675.39,5.417057,382.4341,308.0698,0.005639,76.45085
C31,P8,test_102.tif,Micro,4,192512,111104,849316,6289,0,1,Benign,0,FN,0,40,17.909,Lymph,0.006553508941,0,0,0,0,0,0,0,0,5566,843750,0.6166666667,1,0.4888888889,0.6567164179,0.8270676692,0.9420654912,0.46,0.46,0.39,0.44,0.45,0.46,11.391,0.1254,38,0,198.0526,0,-1,10863.49,49.95694,194.9431,426.5611,0.100114,71.80498
C31,P9,test_102.tif,Micro,2,192512,111104,849316,6289,0,1,Benign,0,FN,0,40,25.214,Lymph,0.006553508941,0,0,0,0,0,0,0,0,5566,843750,0.6166666667,1,0.4888888889,0.6567164179,0.8270676692,0.9420654912,0.45,0.54,0.43,0.48,0.46,0.45,1,0.011,61,0,204.8852,0,-1,12312.36,39.87596,226.6565,443.401,0.102059,92.42487
C14,P1,test_056.tif,None,2,97792,221184,1939666,0,0,0,Benign,1,TN,1,20,40.857,Lymph,0,1,1,1,1,1,1,0,0,0,1939666,0.65,1,0.5333333333,0.6956521739,0.8510638298,0.951048951,0.6,0.48,0.46,0.51,0.55,0.58,11.39,0.0742,90,0,294.9,0,-1,8162.793,25.59329,2561.984,567.5665,0.123276,95.88715
C32,P10,test_104.tif,Macro,1,96768,210432,2007503,52322,0,1,Benign,0,FN,0,20,144.437,Lymph,0.02158303126,0,0,0,0,0,0,0,0,43328,1964175,0.55,1,0.4,0.5714285714,0.7692307692,0.9189189189,0.48,0.47,0.42,0.46,0.47,0.47,1.5,0.0103,435,22,260.3816,370.8182,20252,4091.313,13.98812,415.7256,372.3989,0.191168,73.28933
C32,P11,test_104.tif,Macro,3,96768,210432,2007503,52322,36538,1,Malignant,1,TP,1,20,51.355,Lymph,0.02158303126,0.6395001791,0.3708918021,0.3067554928,0.4694917978,0.5585912516,0.6133697956,16070,9059,27258,1955116,0.8833333333,0.975,0.8666666667,0.9176470588,0.9512195122,0.9678832117,0.56,0.71,0.5,0.58,0.56,0.56,17.086,0.1169,142,13,270.9014,362.1538,39210,5464.191,16.82009,529.5247,388.6543,0.146049,87.45788
C32,P2,test_104.tif,Macro,1,96768,210432,2007503,52322,106310,1,Malignant,1,TP,1,20,91.504,Lymph,0.02158303126,0.6337440758,0.8487121492,0.5694177764,0.7256420629,0.6675610323,0.6433292032,36773,21252,6555,1942923,0.6333333333,1,0.5111111111,0.6764705882,0.8394160584,0.9467312349,0.49,0.5,0.42,0.48,0.48,0.48,64.948,0.4444,172,44,281.6279,232.5455,37846,3961.224,12.95013,190.2037,347.7002,0.127766,88.85201
C32,P3,test_104.tif,Macro,3,96768,210432,2007503,52322,10764,1,Malignant,1,TP,1,20,40.176,Lymph,0.02158303126,0.9819439939,0.2096104136,0.2088056098,0.3454742568,0.5653353917,0.8070272644,9082,167,34246,1964008,0.8,1,0.7333333333,0.8461538462,0.9322033898,0.9790575916,0.65,0.44,0.4,0.47,0.51,0.57,3.375,0.0231,78,32,266.359,287.0625,12502,9594.064,31.2435,265.2401,410.9576,0.2133,96.3235
C32,P4,test_104.tif,Macro,2,96768,210432,2007503,52322,22676,1,Malignant,1,TP,1,20,24.603,Lymph,0.02158303126,0.9143277435,0.3586364476,0.3469765988,0.5151932099,0.6980181119,0.8379529767,15539,1456,27789,1962719,0.7833333333,0.9210526316,0.7777777778,0.843373494,0.8883248731,0.911179173,0.62,0.49,0.43,0.51,0.54,0.58,25.629,0.1754,53,16,300.2264,407.3125,9997,13072.96,44.01665,227.8457,306.8395,0.180212,100.8654
C32,P5,test_104.tif,Macro,1,96768,210432,2007503,52322,28574,1,Malignant,1,TP,1,20,26.925,Lymph,0.02158303126,0.8298143113,0.3310792097,0.310028096,0.473315186,0.6376915964,0.7622686922,14345,2942,28983,1961233,0.6833333333,1,0.5777777778,0.7323943662,0.8724832215,0.9587852495,0.55,0.5,0.43,0.5,0.52,0.53,17.086,0.1169,51,10,244.9216,325,11664,7831.987,26.84709,530.1516,427.4782,0.058861,92.5335
C32,P6,test_104.tif,Macro,3,96768,210432,2007503,52322,70744,1,Malignant,1,TP,1,20,39.72,Lymph,0.02158303126,0.7005923747,0.8134231905,0.6035965063,0.7528034688,0.7205829435,0.7063558683,35244,15062,8084,1949113,0.6166666667,1,0.4888888889,0.6567164179,0.8270676692,0.9420654912,0.51,0.53,0.46,0.51,0.5,0.5,3.375,0.0231,69,18,356.0725,430.1667,11400,9696.095,26.61621,246.4521,467.9941,0.109225,103.5009
C32,P7,test_104.tif,Macro,4,96768,210432,2007503,52322,0,1,Benign,0,FN,0,20,45.747,Lymph,0.02158303126,0,0,0,0,0,0,0,0,43328,1964175,0.6666666667,1,0.5555555556,0.7142857143,0.8620689655,0.9550561798,0.54,0.56,0.48,0.54,0.54,0.54,1,0.0068,6,0,119.5,0,-1,5652.981,2.071028,225.8937,191.8584,0.057963,72.17499
C32,P8,test_104.tif,Macro,4,96768,210432,2007503,52322,41911,1,Malignant,1,TP,1,20,15.606,Lymph,0.02158303126,0.6940666667,0.480566839,0.3965642022,0.5679140301,0.6374289773,0.6763903326,20822,9178,22506,1954997,0.6166666667,1,0.4888888889,0.6567164179,0.8270676692,0.9420654912,0.46,0.46,0.39,0.44,0.45,0.46,25.629,0.1754,32,18,250.2188,269.8889,5623,10121.2,37.5593,97.41078,454.1335,0.131845,105.9898
C32,P9,test_104.tif,Macro,2,96768,210432,2007503,52322,109752,1,Neoplastic,1,TP,1,20,63.316,Lymph,0.02158303126,0.6241147252,0.8989798744,0.5832123018,0.7367455409,0.6647654351,0.6355452793,38951,23459,4377,1940716,0.6166666667,1,0.4888888889,0.6567164179,0.8270676692,0.9420654912,0.45,0.54,0.43,0.48,0.46,0.45,25.629,0.1754,134,35,245.9701,313.3429,2363,11552.75,46.82299,305.448,451.379,0.290701,98.99606
C53,P1,test_058.tif,None,2,94208,100352,2448982,0,0,0,Benign,1,TN,1,40,28.845,Lymph,0,1,1,1,1,1,1,0,0,0,2448982,0.65,1,0.5333333333,0.6956521739,0.8510638298,0.951048951,0.6,0.48,0.46,0.51,0.55,0.58,5.061,0.0726,82,0,223.2805,0,-1,8675.271,34.35978,2561.984,395.8032,0.196054,96.35884
C33,P10,test_105.tif,Macro,1,126976,93184,5160989,5028726,5860157,1,Malignant,1,TP,1,40,70.741,Lymph,0.7935252332,0.8577345395,0.9822255593,0.8446245807,0.9157685412,0.88004253,0.8641774306,4022582,667193,72793,398421,0.55,1,0.4,0.5714285714,0.7692307692,0.9189189189,0.48,0.47,0.42,0.46,0.47,0.47,0.926,0.0155,164,109,252.1646,233.8991,250,12733.58,38.30011,54.3583,510.3421,0.558802,65.34762
C33,P11,test_105.tif,Macro,3,126976,93184,5160989,5028726,5829574,1,Malignant,1,TP,1,40,9.7,Lymph,0.7935252332,0.8403647519,0.913411104,0.7783574506,0.8753667046,0.8540241766,0.844336658,3740761,710593,354614,355021,0.8833333333,0.975,0.8666666667,0.9176470588,0.9512195122,0.9678832117,0.56,0.71,0.5,0.58,0.56,0.56,0.926,0.0155,11,9,353.8182,334.3333,304,32446.23,54.72837,0.834409,485.5128,0.106518,108.2704
C33,P2,test_105.tif,Macro,1,126976,93184,5160989,5028726,5195987,1,Malignant,1,TP,1,40,31.891,Lymph,0.7935252332,0.7628400219,0.6700582975,0.5545394233,0.7134453009,0.7422834992,0.7566767501,2744140,853128,1351235,212486,0.6333333333,1,0.5111111111,0.6764705882,0.8394160584,0.9467312349,0.49,0.5,0.42,0.48,0.48,0.48,0.926,0.0155,42,35,264.7381,269.3714,358,16739.24,53.9548,10.76979,388.8846,0.224455,91.66281
C33,P3,test_105.tif,Macro,3,126976,93184,5160989,5028726,5306327,1,Malignant,1,TP,1,40,23.168,Lymph,0.7935252332,0.8859802043,0.8958525166,0.8032460418,0.8908890115,0.8879372214,0.8865549015,3668852,472157,426523,593457,0.8,1,0.7333333333,0.8461538462,0.9322033898,0.9790575916,0.65,0.44,0.4,0.47,0.51,0.57,0.926,0.0155,22,21,288.1818,285.2381,657,24754.92,70.80714,0.369356,497.6117,0.196984,69.41043
C33,P4,test_105.tif,Macro,2,126976,93184,5160989,5028726,159038,1,Malignant,1,TP,1,40,59.427,Lymph,0.7935252332,0.8959520617,0.02610383664,0.02602494285,0.05072964948,0.1168959827,0.3026707492,106905,12415,3988470,1053199,0.7833333333,0.9210526316,0.7777777778,0.843373494,0.8883248731,0.911179173,0.62,0.49,0.43,0.51,0.54,0.58,0.926,0.0155,96,79,332.9375,327.3671,280,12403.91,33.64002,4.265462,440.3477,0.234639,103.2267
C33,P5,test_105.tif,Macro,1,126976,93184,5160989,5028726,4935246,1,Malignant,1,TP,1,40,55.68,Lymph,0.7935252332,0.8705197886,0.8016589445,0.7162542741,0.834671511,0.8558172033,0.8661433228,3283094,488324,812281,577290,0.6833333333,1,0.5777777778,0.7323943662,0.8724832215,0.9587852495,0.55,0.5,0.43,0.5,0.52,0.53,0.926,0.0155,85,75,303.8706,321.8267,198,14444.61,48.96233,16.91726,572.387,0.27825,93.3198
C33,P6,test_105.tif,Macro,3,126976,93184,5160989,5028726,6322425,1,Malignant,1,TP,1,40,10.124,Lymph,0.7935252332,0.8614351311,0.9736617526,0.8418187038,0.9141167935,0.8817619362,0.8673156553,3987510,641405,107865,424209,0.6166666667,1,0.4888888889,0.6567164179,0.8270676692,0.9420654912,0.51,0.53,0.46,0.51,0.5,0.5,0.926,0.0155,18,13,289.8333,296.1538,73,31150.41,80.46948,5.571306,478.2567,0.176941,82.19387
C33,P7,test_105.tif,Macro,4,126976,93184,5160989,5028726,5265009,1,Malignant,1,TP,1,40,36.602,Lymph,0.7935252332,0.9001211303,0.9177687025,0.8329441127,0.9088592575,0.9035961405,0.9011404145,3758607,417061,336768,648553,0.6666666667,1,0.5555555556,0.7142857143,0.8620689655,0.9550561798,0.54,0.56,0.48,0.54,0.54,0.54,0.926,0.0155,53,44,177.0755,171.7955,117,13217.34,25.59708,5.138935,377.585,0.268144,78.4325
